450.0	1.0	-4370.0	30.0	30.0	30.0	
C6	C16	
Prexponent (Ncoef) not included
-0.00134345573724	3.10029040749e-14	
0.0	0.0	
-0.000335863934331	7.7507510655e-15	
0.0	0.0	
-0.410418566835	2.10872787453e-07	
-0.00302277540848	6.97561609425e-14	
0.0	0.0	
-0.0892463590982	1.86721486333e-08	
-0.00134345573724	3.10029040749e-14	
-0.000335863934331	7.7507510655e-15	
0.0	0.0	
-0.000335863934331	7.7507510655e-15	
-0.00134345573724	3.10029040749e-14	
-0.000335863934331	7.7507510655e-15	
-0.0103382184691	1.83033848902e-11	
0.0	0.0	
-0.000335863934331	7.7507510655e-15	
-0.00302277540848	6.97561609425e-14	
-0.000335863934331	7.7507510655e-15	
-0.136390138911	3.22837877508e-08	
-0.000335863934331	7.7507510655e-15	
-0.0664164191264	8.82123172649e-10	
-0.000335863934331	7.7507510655e-15	
-0.000335863934331	7.7507510655e-15	
0.0	0.0	
-0.000335863934331	7.7507510655e-15	
0.0	0.0	
0.0	0.0	
-0.00134345573724	3.10029040749e-14	
-0.000335863934331	7.7507510655e-15	
-0.00167166305542	8.77818530666e-14	
-0.00940963449784	2.74871663491e-12	
-0.00134345573724	3.10029040749e-14	
-0.0178943605764	2.36168672827e-11	
-0.153631952461	4.57296977947e-08	
-0.022395830502	4.69464745391e-11	
-0.00134345573724	3.10029040749e-14	
-0.000335863934331	7.7507510655e-15	
-0.00134345573724	3.10029040749e-14	
-0.000335863934331	7.7507510655e-15	
-0.00500333407336	1.74834447779e-12	
-0.000335863934331	7.7507510655e-15	
-0.000335863934331	7.7507510655e-15	
-0.00134345573724	3.10029040749e-14	
-0.00134345573724	3.10029040749e-14	
-0.00134345573724	3.10029040749e-14	
0.0	0.0	
-0.00349632302831	1.47512195049e-13	
-0.0408444517937	3.56259666032e-10	
-0.000335863934331	7.7507510655e-15	
-0.00232768502138	2.2378058456e-13	
-0.00134345573724	3.10029040749e-14	
-0.0446444232253	1.04492178878e-09	
0.0	0.0	
-0.0239653318592	1.03232541651e-10	
-0.058362562219	4.58193353647e-10	
-0.0149579363887	1.86392001984e-11	
0.0	0.0	
-0.00926138390538	5.75110158532e-12	
-0.000335863934331	7.7507510655e-15	
-0.0196094138209	7.38703616312e-11	
0.0	0.0	
-0.0245418365464	6.50914696804e-11	
-0.0331917009449	1.9471313157e-10	
-0.00134345573724	3.10029040749e-14	
-0.108827235104	1.35122593551e-08	
-0.00134345573724	3.10029040749e-14	
-0.000335863934331	7.7507510655e-15	
-0.0104580905585	1.32789980239e-12	
-0.0019042180414	1.05776980493e-13	
-0.00134345573724	3.10029040749e-14	
-0.146549087859	2.95922460002e-08	
-0.0500570609691	1.30242872586e-10	
-0.0254570914134	6.80800198441e-11	
0.0	0.0	
-0.000335863934331	7.7507510655e-15	
0.0	0.0	
-0.00302277540848	6.97561609425e-14	
-0.000335863934331	7.7507510655e-15	
-0.209840560824	1.01805337252e-08	
-0.119368375004	6.02599230594e-09	
-0.00134345573724	3.10029040749e-14	
-0.000335863934331	7.7507510655e-15	
-0.00302277540848	6.97561609425e-14	
0.0	0.0	
0.0	0.0	
0.0	0.0	
-0.309730426271	3.33912278293e-07	
-0.00134345573724	3.10029040749e-14	
0.0	0.0	
-0.000335863934331	7.7507510655e-15	
0.0	0.0	
0.0	0.0	
-0.000335863934331	7.7507510655e-15	
-0.000335863934331	7.7507510655e-15	
-0.0250454091288	1.11529657952e-11	
-0.229063903503	2.54356316913e-08	
-0.00134345573724	3.10029040749e-14	
-0.00134345573724	3.10029040749e-14	
0.0	0.0	
-0.000335863934331	7.7507510655e-15	
-0.000335863934331	7.7507510655e-15	
-0.226326713311	2.93111503412e-07	
-0.000335863934331	7.7507510655e-15	
-0.00134345573724	3.10029040749e-14	
-0.181640430187	1.01955143017e-07	
-0.00134345573724	3.10029040749e-14	
-0.0123489952423	1.56656742784e-11	
-0.00302277540848	6.97561609425e-14	
-0.000335863934331	7.7507510655e-15	
-0.00448637278388	4.12810290805e-13	
-0.14519012597	1.55762657535e-08	
-0.000335863934331	7.7507510655e-15	
-0.00134345573724	3.10029040749e-14	
-0.000335863934331	7.7507510655e-15	
-0.0112272026659	5.62288686608e-12	
-0.000335863934331	7.7507510655e-15	
-0.00134345573724	3.10029040749e-14	
-0.00302277540848	6.97561609425e-14	
-0.00187898006026	9.56385486697e-14	
0.0	0.0	
-0.000335863934331	7.7507510655e-15	
-0.000335863934331	7.7507510655e-15	
-0.000335863934331	7.7507510655e-15	
-0.000335863934331	7.7507510655e-15	
-0.00134345573724	3.10029040749e-14	
-0.000335863934331	7.7507510655e-15	
-0.000335863934331	7.7507510655e-15	
-0.00134345573724	3.10029040749e-14	
-0.000335863934331	7.7507510655e-15	
-0.000335863934331	7.7507510655e-15	
-0.00527949959453	5.77500986565e-13	
-0.0427953595828	9.48376513521e-10	
-0.00392292992178	2.00675542323e-13	
-0.000335863934331	7.7507510655e-15	
-0.000335863934331	7.7507510655e-15	
-0.00537382294895	1.24011613903e-13	
-0.000335863934331	7.7507510655e-15	
-0.444830043482	9.39259768723e-08	
-0.0325383933973	3.84615949995e-10	
-0.00302277540848	6.97561609425e-14	
-0.0042759575607	9.74308272124e-13	
-0.0686878458925	2.49163084055e-09	
-0.00134345573724	3.10029040749e-14	
-0.175070250942	5.33499309241e-08	
-0.00134345573724	3.10029040749e-14	
-0.0312385258161	2.43953978037e-10	
-0.000335863934331	7.7507510655e-15	
-0.00173348558301	7.54132265845e-14	
0.0	0.0	
-0.456276459909	1.28091775532e-07	
0.0	0.0	
0.0	0.0	
-0.000335863934331	7.7507510655e-15	
0.0	0.0	
-0.00134345573724	3.10029040749e-14	
-0.2767922345	1.75991930258e-07	
-0.00629970256534	2.72039200916e-13	
0.0	0.0	
0.0	0.0	
-0.000335863934331	7.7507510655e-15	
-0.000335863934331	7.7507510655e-15	
-0.00735659803218	4.09261768719e-12	
-0.06454271445	5.83906310386e-09	
0.0	0.0	
-0.000335863934331	7.7507510655e-15	
0.0	0.0	
-0.449389082217	3.84402306434e-07	
-0.00134345573724	3.10029040749e-14	
-0.497940961953	2.12618882083e-07	
-0.343533391045	8.73021451822e-08	
-0.000335863934331	7.7507510655e-15	
-0.0322466598637	1.98480716729e-10	
-0.0267671823385	1.45446428469e-10	
-0.000335863934331	7.7507510655e-15	
0.0	0.0	
-0.000335863934331	7.7507510655e-15	
-0.00134345573724	3.10029040749e-14	
-0.000335863934331	7.7507510655e-15	
-0.385173119853	3.30719859199e-07	
0.0	0.0	
-0.000335863934331	7.7507510655e-15	
-0.000335863934331	7.7507510655e-15	
-0.00134345573724	3.10029040749e-14	
-0.0568237151996	1.09232079327e-09	
-0.133532828936	5.33047888822e-08	
-0.133532828936	5.33047888822e-08	
-0.000335863934331	7.7507510655e-15	
-0.0803370576336	8.47161099193e-09	
-1.32824825558	7.3939662893e-07	
-0.0928639846269	6.72367114756e-09	
-0.179486366764	9.18572718811e-08	
-0.000335863934331	7.7507510655e-15	
-0.0809529856368	4.87721616465e-09	
-0.336168570538	1.72934394895e-07	
-0.00480933153791	2.40211178816e-12	
0.0	0.0	
-0.221707765554	4.34380343389e-08	
-0.000335863934331	7.7507510655e-15	
-0.00302277540848	6.97561609425e-14	
0.0	0.0	
-0.00134345573724	3.10029040749e-14	
-0.000335863934331	7.7507510655e-15	
0.0	0.0	
-0.00302277540848	6.97561609425e-14	
0.0	0.0	
0.0	0.0	
-0.000335863934331	7.7507510655e-15	
-0.00811344958235	3.19976083002e-12	
0.0	0.0	
-0.0532926044166	2.59823744809e-10	
-0.165336250046	1.85508088769e-08	
-0.00134345573724	3.10029040749e-14	
-0.000335863934331	7.7507510655e-15	
-0.00134345573724	3.10029040749e-14	
-0.185143962112	5.37772208366e-08	
-0.00564672781624	2.87761320691e-12	
0.0	0.0	
-0.000335863934331	7.7507510655e-15	
-0.20133064504	5.33311852531e-08	
-0.0968084415077	1.20081066767e-09	
-0.00134345573724	3.10029040749e-14	
-0.00134345573724	3.10029040749e-14	
0.0	0.0	
-0.000335863934331	7.7507510655e-15	
-0.0151705120942	2.66784558433e-11	
-0.000335863934331	7.7507510655e-15	
-0.000335863934331	7.7507510655e-15	
-0.00134345573724	3.10029040749e-14	
-0.000335863934331	7.7507510655e-15	
-0.000335863934331	7.7507510655e-15	
-0.00134345573724	3.10029040749e-14	
-0.398826600204	1.50505441187e-07	
-0.00537382294895	1.24011613903e-13	
-0.0800805343183	5.47925011142e-09	
0.0	0.0	
-0.000335863934331	7.7507510655e-15	
-0.00134345573724	3.10029040749e-14	
-0.000335863934331	7.7507510655e-15	
0.0	0.0	
-0.0260470150648	1.63653741111e-10	
-0.000335863934331	7.7507510655e-15	
-0.00134345573724	3.10029040749e-14	
0.0	0.0	
-0.000335863934331	7.7507510655e-15	
-0.0129932848291	2.50554425768e-12	
-0.56001933062	3.64472492449e-07	
0.0	0.0	
-0.000335863934331	7.7507510655e-15	
-0.00134345573724	3.10029040749e-14	
0.0	0.0	
-0.00134345573724	3.10029040749e-14	
-0.000335863934331	7.7507510655e-15	
-0.0162560634057	4.46577159877e-11	
0.0	0.0	
-0.000335863934331	7.7507510655e-15	
0.0	0.0	
-0.000335863934331	7.7507510655e-15	
-0.00134345573724	3.10029040749e-14	
-0.000335863934331	7.7507510655e-15	
0.0	0.0	
-0.000335863934331	7.7507510655e-15	
-0.14463902042	3.17042502193e-08	
-0.00134345573724	3.10029040749e-14	
-0.000335863934331	7.7507510655e-15	
-0.00187347884855	9.46720913389e-14	
-0.00184888609451	1.27822082779e-13	
-0.000335863934331	7.7507510655e-15	
-0.000335863934331	7.7507510655e-15	
-0.0202349914381	1.4130769569e-10	
-0.000335863934331	7.7507510655e-15	
-0.00302277540848	6.97561609425e-14	
0.0	0.0	
-0.00134345573724	3.10029040749e-14	
-0.00134345573724	3.10029040749e-14	
-0.000335863934331	7.7507510655e-15	
-0.0127844349889	3.93628157053e-12	
-0.0051646347322	6.40622724381e-13	
-0.000335863934331	7.7507510655e-15	
-0.00134345573724	3.10029040749e-14	
-0.00134345573724	3.10029040749e-14	
-0.00134345573724	3.10029040749e-14	
-0.00134345573724	3.10029040749e-14	
-0.104734834602	3.52865362304e-09	
-0.000335863934331	7.7507510655e-15	
-0.334647708038	5.83485027204e-08	
-0.0184412731056	3.05043122066e-11	
-0.0184412731056	3.05043122066e-11	
-0.00134345573724	3.10029040749e-14	
-0.000335863934331	7.7507510655e-15	
0.0	0.0	
-0.000335863934331	7.7507510655e-15	
-0.0452138203705	1.24813990844e-09	
-0.00302277540848	6.97561609425e-14	
-0.00966918738527	1.24617630285e-12	
-0.000335863934331	7.7507510655e-15	
-0.00134345573724	3.10029040749e-14	
-0.000335863934331	7.7507510655e-15	
-0.00198795177162	1.40503888171e-13	
-0.000335863934331	7.7507510655e-15	
-0.000335863934331	7.7507510655e-15	
-0.000335863934331	7.7507510655e-15	
-0.0234156989842	1.01501260003e-10	
-0.000335863934331	7.7507510655e-15	
-0.00134345573724	3.10029040749e-14	
0.0	0.0	
-0.000335863934331	7.7507510655e-15	
-0.00520584241443	8.67348933565e-13	
-0.158566635904	6.12780995168e-08	
-0.000335863934331	7.7507510655e-15	
-0.00134345573724	3.10029040749e-14	
0.0	0.0	
-0.00302277540848	6.97561609425e-14	
-0.134144463657	9.39845794742e-09	
-0.00210780103739	1.55009396664e-13	
0.0	0.0	
-0.00302277540848	6.97561609425e-14	
-0.000335863934331	7.7507510655e-15	
-0.000335863934331	7.7507510655e-15	
-0.000335863934331	7.7507510655e-15	
-0.00411735697262	1.11343012955e-12	
-0.000335863934331	7.7507510655e-15	
-0.000335863934331	7.7507510655e-15	
-0.0536367710891	5.97690574421e-10	
-0.000335863934331	7.7507510655e-15	
-0.00134345573724	3.10029040749e-14	
0.0	0.0	
-0.133980163951	4.69076147007e-09	
-0.000335863934331	7.7507510655e-15	
-0.0149137862394	2.83130228654e-12	
0.0	0.0	
-0.00506220847305	1.79267705639e-12	
0.0	0.0	
-0.00134345573724	3.10029040749e-14	
-0.000335863934331	7.7507510655e-15	
-0.00684886212786	2.9157134927e-12	
-0.00302277540848	6.97561609425e-14	
-0.000335863934331	7.7507510655e-15	
-0.00192153539575	1.67412326361e-13	
-0.000335863934331	7.7507510655e-15	
-0.00147010315539	4.48060325016e-14	
0.0	0.0	
-0.000335863934331	7.7507510655e-15	
0.0	0.0	
-0.000335863934331	7.7507510655e-15	
-0.000335863934331	7.7507510655e-15	
-0.000335863934331	7.7507510655e-15	
-0.000335863934331	7.7507510655e-15	
-0.0833718005697	8.3559955263e-09	
-0.019651385653	5.07205167167e-11	
0.0	0.0	
0.0	0.0	
0.0	0.0	
-0.00302277540848	6.97561609425e-14	
-0.00134345573724	3.10029040749e-14	
-0.132596626192	3.40573678428e-08	
-0.191520227204	1.95736551137e-08	
0.0	0.0	
-0.00134345573724	3.10029040749e-14	
-0.00302277540848	6.97561609425e-14	
-0.118325066957	2.03605484562e-08	
-0.0223908307174	3.72824797969e-11	
-0.000335863934331	7.7507510655e-15	
0.0	0.0	
-0.00134345573724	3.10029040749e-14	
-0.000335863934331	7.7507510655e-15	
-0.0283168092133	1.85973228485e-10	
-0.0401153422467	9.91752218199e-10	
-0.211066479716	6.44104220396e-08	
0.0	0.0	
-0.000335863934331	7.7507510655e-15	
-0.251778159577	1.39988550556e-07	
-0.00134345573724	3.10029040749e-14	
-0.00134345573724	3.10029040749e-14	
-0.0210815506833	3.07550753313e-11	
-0.115864579604	2.29841875346e-08	
-0.00302277540848	6.97561609425e-14	
-0.0744506394314	1.00105228884e-09	
-0.0594077318139	2.11324542067e-09	
-0.0263106016708	1.01588905125e-10	
-0.000335863934331	7.7507510655e-15	
-0.000335863934331	7.7507510655e-15	
-0.163481708771	2.42932594664e-08	
0.0	0.0	
-0.000335863934331	7.7507510655e-15	
-0.201638355151	4.17780089032e-08	
-0.0330978683085	1.15614273511e-10	
-0.000335863934331	7.7507510655e-15	
-0.000335863934331	7.7507510655e-15	
-0.00302277540848	6.97561609425e-14	
-0.000335863934331	7.7507510655e-15	
-0.00134345573724	3.10029040749e-14	
-0.520243821054	2.01554203633e-07	
-0.3748604828	2.06632339172e-07	
0.0	0.0	
-0.00134345573724	3.10029040749e-14	
-0.0014658949286	4.36166198211e-14	
0.0	0.0	
0.0	0.0	
0.0	0.0	
-0.00134345573724	3.10029040749e-14	
-0.00174156956427	7.8315741858e-14	
-0.00570833967101	3.16286085825e-12	
-0.00134345573724	3.10029040749e-14	
-0.00134345573724	3.10029040749e-14	
-0.000335863934331	7.7507510655e-15	
-0.00134345573724	3.10029040749e-14	
-0.0032479603772	4.58103941438e-13	
-0.00369142308776	1.92088261256e-13	
-0.000335863934331	7.7507510655e-15	
-0.0936764068894	6.97714276555e-09	
-0.00256317738147	3.70913765292e-13	
-0.00134345573724	3.10029040749e-14	
-0.000335863934331	7.7507510655e-15	
-0.000335863934331	7.7507510655e-15	
-0.000335863934331	7.7507510655e-15	
-0.00134345573724	3.10029040749e-14	
-0.00328407884605	5.95181514954e-13	
-0.000335863934331	7.7507510655e-15	
-0.000335863934331	7.7507510655e-15	
-0.000335863934331	7.7507510655e-15	
-0.000335863934331	7.7507510655e-15	
0.0	0.0	
-0.00134345573724	3.10029040749e-14	
-0.000335863934331	7.7507510655e-15	
-0.00302277540848	6.97561609425e-14	
-0.000335863934331	7.7507510655e-15	
-0.000335863934331	7.7507510655e-15	
-0.000335863934331	7.7507510655e-15	
-0.000335863934331	7.7507510655e-15	
-0.000335863934331	7.7507510655e-15	
-0.000335863934331	7.7507510655e-15	
-0.000335863934331	7.7507510655e-15	
0.0	0.0	
0.0	0.0	
-0.0763441765501	8.57885860447e-10	
0.0	0.0	
-0.21321846314	1.58269199589e-08	
-0.00684228382334	4.7699126109e-13	
0.0	0.0	
-0.00134345573724	3.10029040749e-14	
-0.0016211344084	6.62908498828e-14	
0.0	0.0	
-0.00185395641112	1.26160233708e-13	
-0.000335863934331	7.7507510655e-15	
-0.0207360736828	2.34073608186e-11	
-0.0228865805365	4.39164604142e-11	
0.0	0.0	
-0.000335863934331	7.7507510655e-15	
-0.00552380345031	2.54024962775e-12	
-0.00411817202362	1.168707648e-12	
-0.630974254311	1.39677388156e-07	
0.0	0.0	
-0.000335863934331	7.7507510655e-15	
-0.000335863934331	7.7507510655e-15	
-0.209448733509	6.66540873269e-08	
-0.00134345573724	3.10029040749e-14	
-0.000335863934331	7.7507510655e-15	
-0.0162497570793	6.23664402429e-11	
0.0	0.0	
-0.000335863934331	7.7507510655e-15	
-0.000335863934331	7.7507510655e-15	
0.0	0.0	
-0.0174574717682	7.49994729072e-12	
-0.00134345573724	3.10029040749e-14	
-0.00302277540848	6.97561609425e-14	
-0.000335863934331	7.7507510655e-15	
0.0	0.0	
0.0	0.0	
-0.000335863934331	7.7507510655e-15	
-0.321585867827	1.13294186475e-07	
0.0	0.0	
-0.0928625540834	8.86403078041e-09	
0.0	0.0	
-0.00302277540848	6.97561609425e-14	
0.0	0.0	
-0.000335863934331	7.7507510655e-15	
-0.0371539037259	3.36738060866e-10	
-0.00134345573724	3.10029040749e-14	
-0.0555946238666	1.33226470925e-09	
-0.219846886484	1.02378441478e-08	
-0.00134345573724	3.10029040749e-14	
-0.0503054511238	8.61730061694e-10	
-0.000335863934331	7.7507510655e-15	
-0.000335863934331	7.7507510655e-15	
-0.00134345573724	3.10029040749e-14	
-0.00314817685538	8.3199910912e-14	
-0.00302277540848	6.97561609425e-14	
-0.000335863934331	7.7507510655e-15	
-0.000335863934331	7.7507510655e-15	
0.0	0.0	
-0.00550803776095	1.40124973086e-13	
-0.00537382294895	1.24011613903e-13	
-0.000335863934331	7.7507510655e-15	
-0.000335863934331	7.7507510655e-15	
-0.000335863934331	7.7507510655e-15	
-0.0347610174794	2.68491567709e-10	
-0.00302277540848	6.97561609425e-14	
-0.00134345573724	3.10029040749e-14	
-0.036217308756	3.51719790655e-10	
0.0	0.0	
-0.265268528963	2.24596668522e-07	
-0.000335863934331	7.7507510655e-15	
0.0	0.0	
-0.00531920783543	1.052137228e-12	
-0.00550563401376	1.39366735948e-13	
0.0	0.0	
-0.00134345573724	3.10029040749e-14	
0.0	0.0	
0.0	0.0	
-0.000335863934331	7.7507510655e-15	
-0.0173891754931	2.70225420319e-12	
-0.00608704534946	1.04553884566e-12	
-0.0411847489218	4.10671639362e-10	
-0.000335863934331	7.7507510655e-15	
-0.00134345573724	3.10029040749e-14	
-0.00345246697379	1.27806004875e-13	
-0.000335863934331	7.7507510655e-15	
-0.0556004064574	2.79392395636e-10	
-0.00134345573724	3.10029040749e-14	
0.0	0.0	
-0.000335863934331	7.7507510655e-15	
0.0	0.0	
-0.00572619075772	1.19677433888e-12	
-0.00134345573724	3.10029040749e-14	
-0.0102789805444	7.96602404402e-12	
-0.000335863934331	7.7507510655e-15	
-0.13179079153	6.86027859429e-08	
-0.000335863934331	7.7507510655e-15	
-0.00134345573724	3.10029040749e-14	
-0.000335863934331	7.7507510655e-15	
-0.000335863934331	7.7507510655e-15	
0.0	0.0	
-0.00134345573724	3.10029040749e-14	
-0.279609177399	2.00850446646e-07	
-0.000335863934331	7.7507510655e-15	
-0.000335863934331	7.7507510655e-15	
-0.120055619679	1.65479079607e-08	
-0.0441681633864	1.56937449208e-09	
0.0	0.0	
-0.0177742489961	1.1135889871e-10	
-0.000335863934331	7.7507510655e-15	
-0.0103233932276	1.61509123192e-11	
-0.0156325123943	6.13808734176e-12	
-0.0365123084388	4.36377568164e-10	
-0.00134345573724	3.10029040749e-14	
-0.000335863934331	7.7507510655e-15	
0.0	0.0	
-0.000335863934331	7.7507510655e-15	
-0.000335863934331	7.7507510655e-15	
-0.000335863934331	7.7507510655e-15	
-0.00134345573724	3.10029040749e-14	
-0.000335863934331	7.7507510655e-15	
-0.000335863934331	7.7507510655e-15	
-0.000335863934331	7.7507510655e-15	
-0.000335863934331	7.7507510655e-15	
0.0	0.0	
-0.00134345573724	3.10029040749e-14	
-0.00134345573724	3.10029040749e-14	
-0.00302277540848	6.97561609425e-14	
-0.00722656152707	2.60741225644e-12	
-0.144762486673	3.59573893254e-08	
0.0	0.0	
-0.00134345573724	3.10029040749e-14	
-0.00134345573724	3.10029040749e-14	
-0.000335863934331	7.7507510655e-15	
0.0	0.0	
-0.000335863934331	7.7507510655e-15	
-0.00302277540848	6.97561609425e-14	
0.0	0.0	
0.0	0.0	
0.0	0.0	
-0.592886550037	4.34918591661e-07	
-0.000335863934331	7.7507510655e-15	
-0.000335863934331	7.7507510655e-15	
0.0	0.0	
-0.000335863934331	7.7507510655e-15	
-0.000335863934331	7.7507510655e-15	
-0.00134345573724	3.10029040749e-14	
-0.00134345573724	3.10029040749e-14	
-0.00302277540848	6.97561609425e-14	
-0.00651735650303	2.56358525139e-12	
0.0	0.0	
-0.000335863934331	7.7507510655e-15	
-0.0016000016736	5.95960180617e-14	
-0.010647562505	4.86624704559e-12	
-0.268970717646	1.93636583711e-07	
0.0	0.0	
-0.00991751841544	1.70393820338e-11	
-0.000335863934331	7.7507510655e-15	
-0.000335863934331	7.7507510655e-15	
-0.00134345573724	3.10029040749e-14	
-0.00134345573724	3.10029040749e-14	
-0.00134345573724	3.10029040749e-14	
-0.000335863934331	7.7507510655e-15	
-0.00184427610357	1.25574102991e-13	
-0.00134345573724	3.10029040749e-14	
-0.000335863934331	7.7507510655e-15	
0.0	0.0	
-0.000335863934331	7.7507510655e-15	
-0.00134345573724	3.10029040749e-14	
-0.00134345573724	3.10029040749e-14	
-0.00134345573724	3.10029040749e-14	
0.0	0.0	
-0.00134345573724	3.10029040749e-14	
-0.000335863934331	7.7507510655e-15	
-0.000335863934331	7.7507510655e-15	
-0.00134345573724	3.10029040749e-14	
-0.000335863934331	7.7507510655e-15	
-0.00134345573724	3.10029040749e-14	
-0.014182270424	7.65740507235e-12	
-0.014827416866	9.18553489212e-12	
-0.00134345573724	3.10029040749e-14	
-0.000335863934331	7.7507510655e-15	
-0.000335863934331	7.7507510655e-15	
-0.00196840603057	1.31853965187e-13	
-0.00302277540848	6.97561609425e-14	
-0.000335863934331	7.7507510655e-15	
-0.00134345573724	3.10029040749e-14	
-0.00302277540848	6.97561609425e-14	
-0.0156590054757	2.26932642816e-11	
-0.00134345573724	3.10029040749e-14	
-0.000335863934331	7.7507510655e-15	
-0.0599941766324	3.22403887895e-10	
-0.00134345573724	3.10029040749e-14	
0.0	0.0	
-0.00134345573724	3.10029040749e-14	
-0.0212240972049	1.59274117764e-11	
-0.000335863934331	7.7507510655e-15	
0.0	0.0	
-0.000335863934331	7.7507510655e-15	
-0.00352974697628	1.65676784983e-13	
-0.00134345573724	3.10029040749e-14	
-0.00710287389988	4.30549671808e-12	
-0.00134345573724	3.10029040749e-14	
-0.299044436257	1.49220505764e-07	
-0.00302277540848	6.97561609425e-14	
0.0	0.0	
-0.00302277540848	6.97561609425e-14	
-0.0163292478326	2.79452199357e-11	
-0.000335863934331	7.7507510655e-15	
-0.0073102625379	5.91838783086e-13	
-0.00134345573724	3.10029040749e-14	
-0.00134345573724	3.10029040749e-14	
-0.000335863934331	7.7507510655e-15	
-0.128034119345	1.25708240052e-08	
0.0	0.0	
-0.000335863934331	7.7507510655e-15	
-0.0101679560611	5.16105586486e-13	
-0.0115259889988	1.43155096606e-11	
-0.00134345573724	3.10029040749e-14	
-0.133309610413	8.74534072925e-09	
-0.000335863934331	7.7507510655e-15	
-0.0281251598672	1.68825527801e-10	
-0.00344759084676	1.26687325414e-13	
-0.0185215916501	1.22923307691e-10	
-0.00904733635003	1.78853358858e-12	
-0.000335863934331	7.7507510655e-15	
-0.000335863934331	7.7507510655e-15	
-0.349440220763	8.2504357998e-08	
-0.00134345573724	3.10029040749e-14	
-0.00134345573724	3.10029040749e-14	
-0.0243678952688	2.40687079639e-11	
-0.00134345573724	3.10029040749e-14	
-0.00134345573724	3.10029040749e-14	
-0.000335863934331	7.7507510655e-15	
-0.00980645170051	6.8993775784e-12	
-0.00302277540848	6.97561609425e-14	
-0.00537382294895	1.24011613903e-13	
-0.183784805145	1.46015326356e-07	
-0.00134345573724	3.10029040749e-14	
-0.000335863934331	7.7507510655e-15	
-0.000335863934331	7.7507510655e-15	
-0.00134345573724	3.10029040749e-14	
-0.0975774888183	7.78300338863e-09	
-0.000335863934331	7.7507510655e-15	
-0.0511214919656	6.50625639265e-10	
-0.0663686611577	2.42063879295e-09	
-0.00583901337856	8.95310758172e-13	
-0.0104332617676	1.22047772128e-11	
-0.112426456288	1.84620247586e-08	
-0.000335863934331	7.7507510655e-15	
-0.00134345573724	3.10029040749e-14	
-0.00134345573724	3.10029040749e-14	
-0.0100337027328	2.70200718874e-12	
-0.00204501140838	1.22597721915e-13	
-0.00134345573724	3.10029040749e-14	
-0.00134345573724	3.10029040749e-14	
-0.000335863934331	7.7507510655e-15	
-0.0108847138519	6.98909357086e-12	
-0.0251174755717	1.99753040803e-10	
-0.0251174755717	1.99753040803e-10	
-0.133603048251	2.99975655633e-08	
-0.00146674333505	4.38509444865e-14	
-0.0359352934022	7.78595777994e-10	
0.0	0.0	
-0.000335863934331	7.7507510655e-15	
-0.000335863934331	7.7507510655e-15	
-0.00134345573724	3.10029040749e-14	
-0.186788385386	5.62845178493e-08	
-0.00794232591066	7.11345886689e-13	
-0.00134345573724	3.10029040749e-14	
-0.000335863934331	7.7507510655e-15	
0.0	0.0	
-0.00302277540848	6.97561609425e-14	
0.0	0.0	
-0.267003386081	1.01127945995e-07	
-0.402611838371	1.61800497468e-07	
0.0	0.0	
-0.0397612594171	5.0950283163e-10	
-0.000335863934331	7.7507510655e-15	
-0.011922817211	6.4958613045e-12	
-0.00134345573724	3.10029040749e-14	
-0.0250985167373	9.91941361192e-11	
0.0	0.0	
-0.000335863934331	7.7507510655e-15	
0.0	0.0	
-0.00134345573724	3.10029040749e-14	
-0.019238457014	5.82231011561e-11	
0.0	0.0	
-0.000335863934331	7.7507510655e-15	
-0.00302277540848	6.97561609425e-14	
-0.000335863934331	7.7507510655e-15	
-0.00134345573724	3.10029040749e-14	
-0.0142560740467	1.31223497399e-11	
-0.000335863934331	7.7507510655e-15	
-0.00134345573724	3.10029040749e-14	
-0.000335863934331	7.7507510655e-15	
-0.00134345573724	3.10029040749e-14	
-0.00134345573724	3.10029040749e-14	
-0.00840221254856	1.29522385741e-12	
-0.000335863934331	7.7507510655e-15	
-0.00188155676443	1.40776875633e-13	
0.0	0.0	
-0.00134345573724	3.10029040749e-14	
-0.00302277540848	6.97561609425e-14	
0.0	0.0	
-0.0290677509115	1.52485214087e-10	
-0.0335580586445	2.18255284197e-10	
-0.0163438012398	5.05428252136e-11	
-0.00600240470976	1.19652942462e-12	
-0.000335863934331	7.7507510655e-15	
-0.000335863934331	7.7507510655e-15	
-0.334086855545	1.69998851781e-07	
-0.000335863934331	7.7507510655e-15	
0.0	0.0	
-0.00537382294895	1.24011613903e-13	
-0.000335863934331	7.7507510655e-15	
0.0	0.0	
-0.0130674572191	1.17099203212e-11	
-0.000335863934331	7.7507510655e-15	
-0.00302277540848	6.97561609425e-14	
-0.000335863934331	7.7507510655e-15	
0.0	0.0	
-0.000335863934331	7.7507510655e-15	
0.0	0.0	
-0.0308972940086	2.0679647124e-10	
-0.000335863934331	7.7507510655e-15	
-0.00134345573724	3.10029040749e-14	
-0.0594312653356	2.985512076e-09	
-0.119004196267	2.40680424969e-08	
-0.0029388868819	4.7214188793e-13	
-0.161089560109	3.49219110177e-08	
-0.00134345573724	3.10029040749e-14	
-0.000335863934331	7.7507510655e-15	
0.0	0.0	
-0.000335863934331	7.7507510655e-15	
0.0	0.0	
-0.000335863934331	7.7507510655e-15	
-0.00134345573724	3.10029040749e-14	
